baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	transcript_id	intModel	chr	start	end	strand	module	log2FC_per_10y	fold_change_per_10y	percent_change_per_10y
53.3548377876197	0.00319903751902624	0.00506115591536204	0.632076460896265	0.527336915762452	0.999833718687997	ERVLE_4q21.1b	ERVL-E-int	chr4	76291860	76295260	-	turquoise	0.0319903751902624	1.02242170959302	2.24217095930248
7.22251644816323	0.0182009999627849	0.0190594586127089	0.954958917387532	0.33959847300774	0.999833718687997	ERVLE_4q21.1d	ERVL-E-int	chr4	77138715	77140716	-	turquoise	0.182009999627849	1.13446334811677	13.4463348116775
5.33420251246608	0.0360620301364578	0.0159611952566329	2.25935649283356	0.0238612184317896	0.999833718687997	ERVLE_4q21.1e	ERVL-E-int	chr4	77705578	77706521	+	turquoise	0.360620301364578	1.28397783819174	28.3977838191741
13.2610137420258	-0.0131562811337123	0.0201728834194722	-0.652176531244562	0.51428729789643	0.999833718687997	ERVLE_4q21.21a	ERVL-E-int	chr4	78041638	78042241	-	turquoise	-0.131562811337123	0.912842070725173	-8.7157929274827
7.44210328789846	0.0104110479204999	0.0112936570294923	0.92184913118155	0.356607275958534	0.999833718687997	ERVLE_4q21.21b	ERVL-E-int	chr4	79117801	79118348	-	turquoise	0.104110479204999	1.07483147852461	7.48314785246131
34.0057664817384	0.00778131991255602	0.0119476467235924	0.651284733519168	0.514862701412247	0.999833718687997	ERVLE_4q21.21c	ERVL-E-int	chr4	79239261	79241863	+	turquoise	0.0778131991255602	1.05541705286332	5.54170528633195
18.5941016665927	0.00086972227197351	0.0161372630687961	0.0538952775489701	0.957018599169324	0.999833718687997	ERVLE_4q21.21d	ERVL-E-int	chr4	80793516	80799041	-	turquoise	0.0086972227197351	1.00604666311391	0.604666311391111
4.7532845120565	-0.0180225628347678	0.018652632713394	-0.966220860705964	0.333933676542493	0.999833718687997	ERVLE_4q21.22	ERVL-E-int	chr4	82384061	82385560	+	turquoise	-0.180225628347678	0.882564957938952	-11.7435042061048
5.181944048349	-0.0168118713544849	0.00995708428828221	-1.68843316655153	0.091328108276279	0.999833718687997	ERVLE_4q21.23a	ERVL-E-int	chr4	83250518	83251814	-	turquoise	-0.168118713544849	0.890002495530546	-10.9997504469454
6.15617529356915	0.013307054676767	0.0189490199456225	0.702255563345963	0.482519800029388	0.999833718687997	ERVLE_4q21.23b	ERVL-E-int	chr4	84227635	84228771	-	turquoise	0.13307054676767	1.09662521147447	9.66252114744684
14.4870672778159	-0.00190764164977709	0.00677037220941572	-0.281763186833966	0.778125100325058	0.999833718687997	ERVLE_4q21.23c	ERVL-E-int	chr4	84945001	84946272	+	turquoise	-0.0190764164977709	0.986864272393111	-1.31357276068889
86.8581070844051	0.00891605913855039	0.00653960104516223	1.36339496507148	0.17275806704946	0.999833718687997	ERVLE_4q21.3	ERVL-E-int	chr4	86916104	86921518	+	turquoise	0.0891605913855039	1.06375107612246	6.37510761224596
6.40442489271244	-0.00611251692364248	0.0213918859204795	-0.285739973855726	0.775077285832076	0.999833718687997	ERVLE_4q22.1c	ERVL-E-int	chr4	87937638	87939311	-	turquoise	-0.0611251692364248	0.958516273339276	-4.14837266607242
4.12758022876789	-0.0188525189722627	0.0230744240995993	-0.817030964278325	0.413910732982889	0.999833718687997	ERVLE_4q22.1d	ERVL-E-int	chr4	88216042	88217357	+	turquoise	-0.188525189722627	0.877502298983995	-12.2497701016005
4.23137207188669	-0.0039136983171321	0.0230083516068174	-0.170099031169728	0.864932255427673	0.999833718687997	ERVLE_4q22.1e	ERVL-E-int	chr4	91906293	91907174	+	turquoise	-0.039136983171321	0.973236961409156	-2.67630385908443
24.8159020438729	0.00337121414874284	0.0175111676247516	0.192517953170508	0.847336506340651	0.999833718687997	ERVLE_4q22.2	ERVL-E-int	chr4	93814139	93819147	+	turquoise	0.0337121414874284	1.02364263435927	2.36426343592697
105.75990528856	0.0036705947794729	0.00433966197731842	0.84582504320787	0.397650352684997	0.999833718687997	ERVLE_4q22.3a	ERVL-E-int	chr4	94241576	94247399	-	turquoise	0.036705947794729	1.02576905028644	2.57690502864389
6.93558737166166	0.0277496213004453	0.0218217209788888	1.27165136642025	0.203497017415006	0.999833718687997	ERVLE_4q22.3b	ERVL-E-int	chr4	95660439	95661378	-	turquoise	0.277496213004453	1.21208948527904	21.2089485279036
30.8189141658982	0.00772085681412307	0.0142546603538228	0.541637374899114	0.588068339314058	0.999833718687997	ERVLE_4q22.3c	ERVL-E-int	chr4	96020824	96025529	+	turquoise	0.0772085681412307	1.05497482208626	5.49748220862563
7.07696386340766	0.00741633363311045	0.0135494545609618	0.547352928469766	0.584136287577732	0.999833718687997	ERVLE_4q23c	ERVL-E-int	chr4	99103433	99104536	+	turquoise	0.0741633363311045	1.05275033626833	5.27503362683259
9.93404020152659	-0.00417740928448378	0.013607742267781	-0.3069876840903	0.758852746577073	0.999833718687997	ERVLE_4q23d	ERVL-E-int	chr4	99110478	99112317	+	turquoise	-0.0417740928448378	0.971459601487345	-2.8540398512655
6.19536933600847	0.00456008534108428	0.0148815978676911	0.306424443237008	0.759281499866531	0.999833718687997	ERVLE_4q24a	ERVL-E-int	chr4	100330081	100330805	+	turquoise	0.0456008534108428	1.03211294404267	3.2112944042668
10.4076999153614	0.00128769152539591	0.0150317279406179	0.0856649036280374	0.93173280238044	0.999833718687997	ERVLE_4q24b	ERVL-E-int	chr4	100338413	100340350	+	turquoise	0.0128769152539591	1.00896554942444	0.89655494244405
15.2873451703023	0.00512710716688904	0.0202191776956299	0.253576443318819	0.799822797414894	0.999833718687997	ERVLE_4q24c	ERVL-E-int	chr4	101468653	101471863	+	turquoise	0.0512710716688904	1.03617743530482	3.61774353048234
3.74612054675494	-0.00304825047846618	0.0224703002065696	-0.135656864859107	0.892092549253649	0.999833718687997	ERVLE_4q24d	ERVL-E-int	chr4	101518613	101520082	+	turquoise	-0.0304825047846618	0.979092788342356	-2.0907211657644
39.4465611247096	0.00172465600245526	0.0155411395257884	0.110973587206616	0.911637291694039	0.999833718687997	ERVLE_4q24e	ERVL-E-int	chr4	101816468	101820290	-	turquoise	0.0172465600245526	1.01202614393088	1.20261439308782
6.16877679707479	-0.00150954421414938	0.0166616926783882	-0.0905996913571335	0.927810677186374	0.999833718687997	ERVLE_4q24f	ERVL-E-int	chr4	102185856	102188859	-	turquoise	-0.0150954421414938	0.989591187398077	-1.04088126019234
31.6178406737967	0.000518371074351477	0.0149636421931645	0.0346420388605839	0.972365179439388	0.999833718687997	ERVLE_4q24g	ERVL-E-int	chr4	102271200	102271959	+	turquoise	0.00518371074351477	1.003599537317	0.359953731699769
15.8560517115035	0.0215396590094519	0.0079128797250886	2.7221011512608	0.00648682839852213	0.999833718687997	ERVLE_4q24h	ERVL-E-int	chr4	102779767	102780844	+	turquoise	0.215396590094519	1.16102303030099	16.1023030300995
27.8506713207355	-0.00732994918924744	0.00516734434166694	-1.41851378669354	0.156040816476427	0.999833718687997	ERVLE_4q24i	ERVL-E-int	chr4	102843628	102846283	-	turquoise	-0.0732994918924744	0.950461772525511	-4.95382274744892
20.5345090689997	-0.0101467780552626	0.0217693511121657	-0.466103835754303	0.641141177824774	0.999833718687997	ERVLE_4q24j	ERVL-E-int	chr4	103854566	103856263	+	turquoise	-0.101467780552626	0.932084217730006	-6.79157822699942
8.11645051198749	0.00988715875951354	0.015314463125891	0.645609230845194	0.518532457730514	0.999833718687997	ERVLE_4q24l	ERVL-E-int	chr4	105092250	105094260	+	turquoise	0.0988715875951354	1.07093549637662	7.09354963766196
24.3531462880199	-0.0063824370687158	0.0182079742529186	-0.350529772288796	0.72594115065027	0.999833718687997	ERVLE_4q25a	ERVL-E-int	chr4	106843101	106846945	-	turquoise	-0.063824370687158	0.956724619752541	-4.32753802474587
34.7887796659669	0.0209903248939711	0.0157068762118668	1.3363780684865	0.181425731024599	0.999833718687997	ERVLE_4q25b	ERVL-E-int	chr4	107263882	107266484	+	turquoise	0.209903248939711	1.15661061584509	15.661061584509
9.475618390713	0.0116642721585103	0.011897298992	0.980413467489856	0.326882064604077	0.999833718687997	ERVLE_4q25d	ERVL-E-int	chr4	108643121	108647246	-	turquoise	0.116642721585103	1.08420887503239	8.42088750323853
15.2895470788929	-0.00118115048770421	0.0089552096873454	-0.131895346836299	0.895067069161643	0.999833718687997	ERVLE_4q25e	ERVL-E-int	chr4	109546905	109549504	+	turquoise	-0.0118115048770421	0.991846311816925	-0.815368818307538
11.6235172712728	-0.00244815562372039	0.0183374081212986	-0.133506088075604	0.893793149785547	0.999833718687997	ERVLE_4q25g	ERVL-E-int	chr4	111506330	111508261	-	turquoise	-0.0244815562372039	0.983173846292613	-1.68261537073867
16.3890932487273	0.00377627188641499	0.0118741209839447	0.318025384070196	0.750465682031336	0.999833718687997	ERVLE_4q25h	ERVL-E-int	chr4	112330565	112333779	-	turquoise	0.0377627188641499	1.02652069920561	2.65206992056115
5.73692121520227	-0.0199281981404411	0.0189701299287525	-1.05050404057784	0.293486434220035	0.999833718687997	ERVLE_4q26b	ERVL-E-int	chr4	116025781	116027945	-	turquoise	-0.199281981404411	0.870983937673697	-12.9016062326303
22.4149912613028	0.00675493334491656	0.016902785583163	0.399634327234513	0.689425869193139	0.999833718687997	ERVLE_4q26c	ERVL-E-int	chr4	116571629	116576617	-	turquoise	0.0675493334491656	1.04793507225974	4.79350722597371
7.07348813619474	0.00748728235954846	0.01899517021808	0.394167689659443	0.69345723858455	0.999833718687997	ERVLE_4q26d	ERVL-E-int	chr4	117568863	117571422	-	turquoise	0.0748728235954846	1.05326818420097	5.32681842009655
6.16442885220874	0.00659023400687378	0.0203944196208326	0.323139080660179	0.746589914438294	0.999833718687997	ERVLE_4q26e	ERVL-E-int	chr4	117898903	117900122	+	turquoise	0.0659023400687378	1.04673942295226	4.67394229522584
13.8465253945663	0.00466094214468117	0.0170810547800037	0.272872033063063	0.784951585343545	0.999833718687997	ERVLE_4q26f	ERVL-E-int	chr4	119817623	119819237	-	turquoise	0.0466094214468117	1.03283473211231	3.28347321123128
14.5930549760361	0.00790236378027752	0.00944573340695629	0.836606692123857	0.402813682707535	0.999833718687997	ERVLE_4q27a	ERVL-E-int	chr4	120287158	120289178	+	turquoise	0.0790236378027752	1.05630293218048	5.6302932180484
4.84946190198973	-0.00288005379900855	0.0212789753638724	-0.13534739101669	0.892337217159089	0.999833718687997	ERVLE_4q28.1a	ERVL-E-int	chr4	123499554	123500559	-	turquoise	-0.0288005379900855	0.980234929853563	-1.97650701464369
21.2912915659424	0.00359348870055285	0.00865762723556157	0.415066230363031	0.678093419726262	0.999833718687997	ERVLE_4q28.1b	ERVL-E-int	chr4	123692722	123694448	+	turquoise	0.0359348870055285	1.02522096566083	2.52209656608344
6.36775376486331	0.0332743724323433	0.0193675649574704	1.71804625441614	0.0857881788067602	0.999833718687997	ERVLE_4q28.1c	ERVL-E-int	chr4	125132497	125134156	+	turquoise	0.332743724323433	1.25940624322814	25.9406243228135
6.67470233416943	0.000604604480494867	0.0206313998738314	0.0293050633593574	0.976621288661313	0.999833718687997	ERVLE_4q28.1d	ERVL-E-int	chr4	125623133	125624568	+	turquoise	0.00604604480494867	1.00419959258773	0.419959258772873
6.2798926831876	0.00696214079971068	0.0174708566444542	0.398500253387443	0.690261471553346	0.999833718687997	ERVLE_4q28.1e	ERVL-E-int	chr4	126488255	126491707	-	turquoise	0.0696214079971068	1.0494412531334	4.94412531334001
6.43185248790769	0.0107532737961796	0.0210488475646359	0.510872329858386	0.609440457667201	0.999833718687997	ERVLE_4q28.1f	ERVL-E-int	chr4	127165712	127166619	+	turquoise	0.107532737961796	1.07738414388277	7.73841438827707
13.3683710535522	0.0266730666549897	0.0193938503813164	1.37533631179737	0.169027203901244	0.999833718687997	ERVLE_4q28.1g	ERVL-E-int	chr4	127181794	127182808	+	turquoise	0.266730666549897	1.20307840506686	20.3078405066859
6.52068151929793	0.002357406399775	0.0215012293043485	0.109640540380555	0.912694457880262	0.999833718687997	ERVLE_4q28.1h	ERVL-E-int	chr4	127188845	127190350	+	turquoise	0.02357406399775	1.01647452876873	1.64745287687313
5.86433474030231	0.0369865600292948	0.0191067028896193	1.93578977194384	0.05289345412094	0.999833718687997	ERVLE_4q28.2a	ERVL-E-int	chr4	129260324	129262288	+	turquoise	0.369865600292948	1.29223244223474	29.2232442234736
10.1488445943264	0.00887578053481218	0.0182445784922827	0.486488659552565	0.62662074386698	0.999833718687997	ERVLE_4q28.2b	ERVL-E-int	chr4	129495397	129498177	-	turquoise	0.0887578053481218	1.06345412890722	6.34541289072188
33.2687973853354	0.00194560981251847	0.0174235240157543	0.111665688913406	0.911088485415582	0.999833718687997	ERVLE_4q28.2c	ERVL-E-int	chr4	129541552	129545653	+	turquoise	0.0194560981251847	1.01357728500759	1.35772850075861
14.2186411114277	0.0234200078693567	0.0189000010684849	1.23915378546771	0.215288551611509	0.999833718687997	ERVLE_4q28.3a	ERVL-E-int	chr4	130228348	130231329	-	turquoise	0.234200078693567	1.1762543666197	17.6254366619695
5.06915948844766	0.0264608381105758	0.0222930991523509	1.18695197692087	0.235246563505281	0.999833718687997	ERVLE_4q28.3b	ERVL-E-int	chr4	130336550	130338687	-	turquoise	0.264608381105758	1.20130991025027	20.1309910250274
11.2228215303813	0.0291589337442692	0.0176887045488157	1.648449362914	0.0992604935797136	0.999833718687997	ERVLE_4q28.3c	ERVL-E-int	chr4	130419654	130421527	+	turquoise	0.291589337442692	1.22398793513994	22.3987935139944
8.22144386048333	0.0141458647055139	0.0208844541273179	0.677339451597656	0.498190605231824	0.999833718687997	ERVLE_4q28.3d	ERVL-E-int	chr4	131340201	131342220	-	turquoise	0.141458647055139	1.10301976825425	10.3019768254248
4.86609426006825	-0.00905967215922206	0.0212394015269461	-0.426550256029022	0.669706935965989	0.999833718687997	ERVLE_4q28.3e	ERVL-E-int	chr4	132171031	132172747	+	turquoise	-0.0905967215922206	0.939134228031453	-6.08657719685471
17.0425041004077	0.00748201653552071	0.0151304433856637	0.494500811695317	0.620952533249196	0.999833718687997	ERVLE_4q28.3f	ERVL-E-int	chr4	132213318	132219024	+	turquoise	0.0748201653552071	1.05322974070781	5.32297407078095
8.48355424613992	0.0142499320626904	0.0143424590039	0.993548739363002	0.320442610736195	0.999833718687997	ERVLE_4q28.3g	ERVL-E-int	chr4	133920742	133922371	-	turquoise	0.142499320626904	1.10381570751799	10.3815707517985
7.64300413823797	0.00576943403842565	0.0195525831994474	0.295072726686504	0.767938323579706	0.999833718687997	ERVLE_4q28.3h	ERVL-E-int	chr4	135417707	135419847	+	turquoise	0.0576943403842565	1.04080106281914	4.080106281914
8.37109212555584	0.0102635190491808	0.0180892985669813	0.567380709162208	0.570455553308343	0.999833718687997	ERVLE_4q28.3j	ERVL-E-int	chr4	135951319	135954865	+	turquoise	0.102635190491808	1.07373292600675	7.37329260067503
6.28052288211443	-0.0116523990987857	0.0188340243427098	-0.618688756409941	0.536121418413674	0.999833718687997	ERVLE_4q28.3l	ERVL-E-int	chr4	136652286	136654345	+	turquoise	-0.116523990987857	0.922407410781811	-7.75925892181892
4.86691808069487	-0.000221997149589077	0.017965465270527	-0.0123568828441795	0.990140884861862	0.999833718687997	ERVLE_4q31.1a	ERVL-E-int	chr4	139639594	139642728	-	turquoise	-0.00221997149589077	0.998462416311598	-0.153758368840184
18.9164834725257	-0.0276831031805113	0.0202478414132838	-1.3672125643156	0.171558688266322	0.999833718687997	ERVLE_4q31.1b	ERVL-E-int	chr4	140435357	140437823	+	turquoise	-0.276831031805113	0.825402073800659	-17.4597926199341
23.3009288294018	0.00365748313815378	0.0108294190333355	0.337735858857728	0.735562249485082	0.999833718687997	ERVLE_4q31.21a	ERVL-E-int	chr4	141422582	141426844	-	turquoise	0.0365748313815378	1.02567582958258	2.5675829582583
11.8394733206501	0.00355957809637115	0.010731278224957	0.331701221583545	0.740114878167091	0.999833718687997	ERVLE_4q31.21b	ERVL-E-int	chr4	142212289	142214425	-	turquoise	0.0355957809637115	1.02498001538489	2.49800153848903
16.3622570215977	0.00437266011350615	0.0107555193863408	0.406550344659256	0.684338273551856	0.999833718687997	ERVLE_4q31.21c	ERVL-E-int	chr4	142859332	142861588	-	turquoise	0.0437266011350615	1.03077296298203	3.07729629820315
18.5737167500331	0.01342367101461	0.0105443477982448	1.27306792904199	0.202993938176461	0.999833718687997	ERVLE_4q31.21d	ERVL-E-int	chr4	144861022	144862441	+	turquoise	0.1342367101461	1.09751199705562	9.75119970556197
3.85483313655378	0.0172242450300576	0.0141868086092094	1.21410286869427	0.224708444702314	0.999833718687997	ERVLE_4q31.21e	ERVL-E-int	chr4	144890167	144891006	+	turquoise	0.172242450300576	1.12680857698466	12.6808576984657
6.83170245502183	0.0179187324718917	0.0182466602999291	0.982028063073073	0.326086023088579	0.999833718687997	ERVLE_4q31.21f	ERVL-E-int	chr4	145206813	145210318	-	turquoise	0.179187324718917	1.13224590745219	13.2245907452193
4.5211249969324	0.0193713698508174	0.0228687902135349	0.847065790098177	0.396958451938339	0.999833718687997	ERVLE_4q31.22b	ERVL-E-int	chr4	146950551	146952319	+	turquoise	0.193713698508174	1.14370398368759	14.370398368759
16.7113549816787	-0.0103396527770988	0.0176799997086572	-0.584821999291994	0.558667410434758	0.999833718687997	ERVLE_4q31.23a	ERVL-E-int	chr4	147566855	147569445	-	turquoise	-0.103396527770988	0.930838941623615	-6.91610583763854
11.5865293831504	-0.00830739320675215	0.0117373632202395	-0.707773377280099	0.479086001597265	0.999833718687997	ERVLE_4q31.23b	ERVL-E-int	chr4	147607257	147609206	-	turquoise	-0.0830739320675215	0.944044039614668	-5.59559603853318
8.60127022362854	0.00651712817315833	0.0116061424401879	0.561524055623498	0.574440336081036	0.999833718687997	ERVLE_4q31.23c	ERVL-E-int	chr4	148613113	148614226	-	turquoise	0.0651712817315833	1.04620914197758	4.62091419775819
18.2550573473033	0.00399268610266156	0.0161507069660591	0.247214323871534	0.804742360441246	0.999833718687997	ERVLE_4q31.3b	ERVL-E-int	chr4	153879148	153884127	+	turquoise	0.0399268610266156	1.02806170664341	2.80617066434135
4.20553206707838	0.0144643604658132	0.019680932041969	0.734942859157705	0.46237429477895	0.999833718687997	ERVLE_4q31.3c	ERVL-E-int	chr4	154309666	154310865	+	turquoise	0.144643604658132	1.10545753351898	10.545753351898
12.1587312272527	0.00280489133873518	0.0184378287774772	0.152126986999766	0.879086779377056	0.999833718687997	ERVLE_4q32.1a	ERVL-E-int	chr4	155181369	155183847	+	turquoise	0.0280489133873518	1.01963225220405	1.9632252204046
21.4956396256445	0.0140627045916925	0.01623711841559	0.866083761401302	0.386444229575619	0.999833718687997	ERVLE_4q32.1c	ERVL-E-int	chr4	155414669	155419242	-	turquoise	0.140627045916925	1.10238414662145	10.2384146621445
5.0173149335867	-0.000964170703932169	0.0210254451300828	-0.0458573265853313	0.963423966822814	0.999833718687997	ERVLE_4q32.1d	ERVL-E-int	chr4	156407191	156408016	+	turquoise	-0.00964170703932169	0.993339160343792	-0.666083965620801
11.9015630298743	0.00694301673076336	0.0170358860953811	0.407552427381269	0.68360229643122	0.999833718687997	ERVLE_4q32.1e	ERVL-E-int	chr4	157208320	157211329	+	turquoise	0.0694301673076336	1.04930215057756	4.93021505775619
12.7931267749978	0.00311040341960946	0.0220077902803618	0.141331927466838	0.887607728281072	0.999833718687997	ERVLE_4q32.1f	ERVL-E-int	chr4	157746734	157748847	-	turquoise	0.0311040341960946	1.02179376263764	2.17937626376365
4.85207414450801	0.0171967827784091	0.0206954105100252	0.830946685985217	0.406003748156982	0.999833718687997	ERVLE_4q32.1h	ERVL-E-int	chr4	159546737	159548796	-	turquoise	0.171967827784091	1.12659410507764	12.6594105077638
35.4172637217548	0.0220421508924874	0.0167001516946488	1.3198772858782	0.186875992370266	0.999833718687997	ERVLE_4q32.1j	ERVL-E-int	chr4	160442390	160448612	+	turquoise	0.220421508924874	1.16507393374497	16.5073933744973
4.78169554971681	-0.00336037876122033	0.0177283450744446	-0.189548361514257	0.849663055014582	0.999833718687997	ERVLE_4q32.1l	ERVL-E-int	chr4	160671598	160672932	-	turquoise	-0.0336037876122033	0.976976802680321	-2.30231973196793
9.7028978823759	0.0030546325182873	0.0176084285317579	0.173475589418901	0.862277613794303	0.999833718687997	ERVLE_4q32.2a	ERVL-E-int	chr4	160844188	160845622	-	turquoise	0.030546325182873	1.02139883963466	2.13988396346636
5.67070029510516	-0.00118156672041005	0.0256334913668907	-0.0460946463943735	0.963234813033153	0.999833718687997	ERVLE_4q32.2d	ERVL-E-int	chr4	160987535	160989466	+	turquoise	-0.0118156672041005	0.991843450240036	-0.815654975996383
20.7266384347981	0.0031932547375988	0.0190079475569445	0.167995767456343	0.866586608838576	0.999833718687997	ERVLE_4q32.2e	ERVL-E-int	chr4	161124264	161126524	-	turquoise	0.0319325473759881	1.02238072849437	2.23807284943691
24.5619039527888	0.0237278585014074	0.0200690800337837	1.18230922700316	0.237083025741998	0.999833718687997	ERVLE_4q32.2h	ERVL-E-int	chr4	162269737	162272381	-	turquoise	0.237278585014074	1.17876700623681	17.8767006236811
3.93846243146692	0.00315207453376873	0.0203673759211987	0.154760954281204	0.877009774234919	0.999833718687997	ERVLE_4q32.2i	ERVL-E-int	chr4	162353129	162354919	+	turquoise	0.0315207453376873	1.02208894237598	2.20889423759829
5.4107816833598	0.00122408795445638	0.0139421044955855	0.0877979328618544	0.930037280759192	0.999833718687997	ERVLE_4q32.2k	ERVL-E-int	chr4	162783361	162785204	-	turquoise	0.0122408795445638	1.00852082849506	0.852082849506064
79.6739292994608	0.0109845679025549	0.00949909039433684	1.15638102666164	0.247525338816828	0.999833718687997	ERVLE_4q32.2m	ERVL-E-int	chr4	163065020	163074336	+	turquoise	0.109845679025549	1.07911280071159	7.91128007115873
25.6805846345961	0.0111588768956667	0.0136166212154381	0.819504098639035	0.412498864482432	0.999833718687997	ERVLE_4q32.3b	ERVL-E-int	chr4	163937641	163941670	-	turquoise	0.111588768956667	1.08041739203904	8.04173920390416
10.7162939518636	0.00863456217596056	0.0214949409096621	0.401702066186155	0.687903303736909	0.999833718687997	ERVLE_4q32.3d	ERVL-E-int	chr4	165753076	165754632	-	turquoise	0.0863456217596056	1.06167752111759	6.16775211175913
7.58584048966791	0.0100427278136539	0.00917940672182226	1.09404977009889	0.273933150554601	0.999833718687997	ERVLE_4q32.3g	ERVL-E-int	chr4	168968326	168969306	-	turquoise	0.100427278136539	1.07209093308665	7.20909330866506
11.5200296640239	-0.012149557983353	0.0193991039496674	-0.62629480283605	0.531121594590568	0.999833718687997	ERVLE_4q33a	ERVL-E-int	chr4	170295043	170296738	+	turquoise	-0.12149557983353	0.919234225978755	-8.07657740212446
33.4789209633779	0.00898916032179602	0.0173684506084221	0.517556834772418	0.604767505124112	0.999833718687997	ERVLE_4q33b	ERVL-E-int	chr4	170992889	170997721	-	turquoise	0.0898916032179602	1.064290214085	6.42902140849966
12.8278097834097	0.00995076216683348	0.0206273562412879	0.482406084930842	0.629517499350151	0.999833718687997	ERVLE_4q34.1c	ERVL-E-int	chr4	171224326	171226091	+	turquoise	0.0995076216683348	1.0714077386847	7.14077386846952
17.857605271773	0.0139984527337267	0.0173096241066028	0.808709227162644	0.418682419420147	0.999833718687997	ERVLE_4q34.1e	ERVL-E-int	chr4	172741891	172744768	-	turquoise	0.139984527337267	1.10189329819213	10.1893298192129
6.9473472127754	0.0102867665024555	0.0200236876911372	0.513729871396691	0.607440864305501	0.999833718687997	ERVLE_4q34.1f	ERVL-E-int	chr4	173059498	173060497	-	turquoise	0.102867665024555	1.07390596026949	7.39059602694896
4.34907089018516	0.00741990055587575	0.022917577733682	0.323764607328928	0.746116253355876	0.999833718687997	ERVLE_4q34.1g	ERVL-E-int	chr4	173756255	173758088	+	turquoise	0.0741990055587575	1.05277636481528	5.27763648152808
9.86593872714602	0.00374773720970673	0.0206058039386159	0.181877747690463	0.855678667991867	0.999833718687997	ERVLE_4q34.1h	ERVL-E-int	chr4	174749466	174750717	+	turquoise	0.0374773720970673	1.02631768651818	2.63176865181765
4.94519729242199	0.00856135798491206	0.0189104893387925	0.452730642318678	0.650742711869842	0.999833718687997	ERVLE_4q34.2a	ERVL-E-int	chr4	175406987	175410855	+	turquoise	0.0856135798491206	1.06113894901918	6.11389490191843
12.9431644939275	-0.000892768349857803	0.0188889706206468	-0.0472640022470019	0.962302818048202	0.999833718687997	ERVLE_4q34.2b	ERVL-E-int	chr4	176532525	176535531	+	turquoise	-0.00892768349857804	0.993830908821352	-0.616909117864761
20.3315521943944	-0.000705814360624571	0.0192916745263727	-0.0365864746297522	0.970814727992794	0.999833718687997	ERVLE_4q34.2c	ERVL-E-int	chr4	176592712	176595670	+	turquoise	-0.00705814360624571	0.995119615624796	-0.488038437520444
25.7737271887681	0.017186278854247	0.0172822533554961	0.994446644238177	0.320005469178041	0.999833718687997	ERVLE_4q34.3b	ERVL-E-int	chr4	176992722	176996113	-	turquoise	0.17186278854247	1.12651208338958	12.6512083389577
5.28522043002676	0.00239523480393471	0.0257600901223783	0.0929823922414741	0.92591754957021	0.999833718687997	ERVLE_4q34.3c	ERVL-E-int	chr4	177050454	177051067	-	turquoise	0.0239523480393471	1.01674108995993	1.67410899599345
27.2554731495227	0.00119241220626646	0.0176782649686222	0.0674507486103937	0.946222869594186	0.999833718687997	ERVLE_4q34.3e	ERVL-E-int	chr4	177260470	177263635	+	turquoise	0.0119241220626646	1.00829942241704	0.829942241704362
17.5774036808146	0.00916053983848759	0.0107201248604265	0.854518017071226	0.392818030882327	0.999833718687997	ERVLE_4q34.3f	ERVL-E-int	chr4	177487524	177490452	-	turquoise	0.0916053983848759	1.06555524873465	6.55552487346527
15.3091852648304	0.00153160665994304	0.0173118884264237	0.088471380026069	0.929502030552851	0.999833718687997	ERVLE_4q34.3k	ERVL-E-int	chr4	179212887	179217724	+	turquoise	0.0153160665994304	1.01067284111971	1.06728411197077
14.5835813179523	-0.00115360203144357	0.0200671129972084	-0.0574871946753902	0.954157106408474	0.999833718687997	ERVLE_4q34.3l	ERVL-E-int	chr4	179432281	179435611	-	turquoise	-0.0115360203144357	0.992035724290742	-0.796427570925751
19.715074875732	0.00278002581153119	0.0159605421130496	0.174181164514343	0.861723087800606	0.999833718687997	ERVLE_4q34.3m	ERVL-E-int	chr4	179828213	179833723	+	turquoise	0.0278002581153119	1.01945652893615	1.94565289361472
3.53718139010432	-0.00399475715363008	0.0218540591117851	-0.182792456687182	0.854960867583789	0.999833718687997	ERVLE_4q35.1a	ERVL-E-int	chr4	182953790	182956090	+	turquoise	-0.0399475715363008	0.972690294959591	-2.73097050404089
7.10456432084115	-0.0229602976443727	0.0209454966724357	-1.09619256126729	0.272994514285617	0.999833718687997	ERVLE_4q35.2a	ERVL-E-int	chr4	186509648	186511737	-	turquoise	-0.229602976443727	0.852869565562981	-14.7130434437019
10.6759816444612	-0.0194269719526053	0.0188172628737714	-1.03240158161811	0.301884031333377	0.999833718687997	ERVLE_4q35.2b	ERVL-E-int	chr4	186538549	186543865	+	turquoise	-0.194269719526053	0.87401520333509	-12.598479666491
10.9398732798685	0.00160397931805827	0.00865828010709937	0.185253803089956	0.853029970576169	0.999833718687997	ERVLE_5p12a	ERVL-E-int	chr5	42727042	42727840	-	turquoise	0.0160397931805827	1.01117997136949	1.11799713694893
23.3826380917605	0.013728979229414	0.0106668034601189	1.28707529680695	0.198068044768279	0.999833718687997	ERVLE_5p12b	ERVL-E-int	chr5	43281671	43286380	-	turquoise	0.13728979229414	1.09983704997903	9.98370499790262
